timestamp_ms,inside_temp_C,inside_hum_pct,pressure_hPa,outside_temp_C,outside_hum_pct,light_lux,wind_speed_ms,wind_speed_kmh,wind_beaufort,wind_dir_deg,wind_dir_bearing,battery_pct,solar_V,solar_charging
7840681,37.1,39.1,951.5,33.4,23.2,16982,0.2,0.8,1,218.3,SW,64,4.19,1
7843889,37.1,39.2,951.5,33.4,23.2,16983,0.2,0.8,1,268.1,W,62,4.18,1
7847098,37.1,38.7,951.5,33.4,23.1,16967,0.3,1.4,1,267.0,W,65,4.19,1
7850305,37.1,39.1,951.6,33.4,23.6,16976,0.6,2.2,1,70.3,ENE,60,4.19,1
7853512,37.1,39.2,951.5,33.4,23.7,16968,0.5,2.0,1,326.4,NNW,64,4.18,1
7856719,37.1,39.2,951.5,33.4,23.6,16990,0.5,2.0,1,257.3,WSW,65,4.19,1
7859926,37.1,39.3,951.5,33.4,23.4,16962,0.5,2.0,1,256.1,WSW,64,4.18,1
7863133,37.1,38.8,951.5,33.4,23.5,16972,0.5,2.0,1,279.1,W,64,4.19,1
7866340,37.1,38.4,951.5,33.4,23.2,16953,0.5,2.0,1,262.1,W,65,4.17,1
7869549,37.1,39.2,951.5,33.4,23.3,16945,0.6,2.2,1,249.7,WSW,66,4.18,1
7872756,37.1,38.8,951.5,33.4,23.3,16960,0.4,1.7,1,199.1,SSW,64,4.19,1
7875963,37.2,39.2,951.5,33.4,23.2,16955,0.3,1.4,1,168.4,SSE,65,4.18,1
7879170,37.1,38.4,951.6,33.4,23.1,16955,0.3,1.4,1,215.8,SW,61,4.18,1
7882377,37.1,39.1,951.5,33.4,23.1,16949,0.3,1.4,1,221.4,SW,63,4.19,1
7885584,37.1,39.0,951.5,33.4,23.1,16961,0.3,1.1,1,329.5,NNW,62,4.17,1
7888791,37.1,38.8,951.5,33.4,22.9,16934,0.3,1.1,1,231.3,SW,65,4.18,1
7891998,37.1,39.0,951.6,33.4,23.0,16953,0.2,0.8,1,312.1,NW,64,4.19,1
7895207,37.1,38.4,951.5,33.4,23.1,16961,0.3,1.1,1,20.0,NNE,63,4.18,1
7898414,37.1,39.3,951.5,33.5,23.1,16958,0.1,0.6,0,104.3,ESE,61,4.19,1
7901621,37.1,39.2,951.4,33.5,22.9,16936,0.2,0.8,1,140.0,SE,60,4.18,1
7904828,37.1,38.3,951.5,33.5,22.8,16933,0.2,0.8,1,0.6,N,64,4.19,1
7908035,37.1,39.0,951.5,33.5,22.8,16942,0.4,1.7,1,303.1,WNW,64,4.18,1
7911242,37.1,38.4,951.4,33.5,22.7,16937,0.4,1.7,1,145.2,SE,62,4.18,1
7914449,37.1,38.6,951.5,33.5,22.7,16947,0.5,2.0,1,266.3,W,65,4.18,1
7917658,37.1,38.5,951.5,33.5,22.6,16944,0.4,1.7,1,280.2,W,65,4.18,1
7920866,37.1,38.8,951.5,33.5,22.6,16938,0.4,1.7,1,190.3,S,58,4.18,1
7924072,37.1,38.5,951.5,33.5,22.7,16942,0.3,1.4,1,168.3,SSE,63,4.19,1
7927279,37.1,39.2,951.6,33.5,22.6,16936,0.3,1.4,1,207.5,SSW,61,4.18,1
7930486,37.1,38.6,951.5,33.5,22.6,16949,0.3,1.4,1,354.6,N,63,4.18,1
7933694,37.1,39.1,951.5,33.5,22.5,16933,0.5,2.0,1,255.5,WSW,64,4.19,1
7936900,37.1,38.4,951.6,33.5,22.6,16925,0.7,2.5,1,182.2,S,62,4.19,1
7940109,37.1,38.6,951.5,33.5,22.7,16938,0.6,2.2,1,266.7,W,60,4.18,1
7943316,37.1,38.4,951.5,33.5,22.6,16924,0.7,2.5,1,282.0,WNW,65,4.18,1
7946523,37.1,38.4,951.5,33.5,22.2,16930,0.7,2.8,1,254.7,WSW,62,4.19,1
7949730,37.1,38.7,951.5,33.5,22.1,16933,0.8,3.1,1,268.6,W,62,4.19,1
7952937,37.1,39.0,951.5,33.5,22.1,16927,0.8,3.1,1,264.2,W,65,4.18,1
7956144,37.1,38.4,951.5,33.5,22.2,16921,0.9,3.4,1,260.1,W,61,4.19,1
7959351,37.1,39.0,951.5,33.5,22.3,16913,0.8,3.1,1,249.4,WSW,65,4.18,1
7962558,37.1,38.5,951.5,33.5,22.3,16900,0.8,3.1,1,251.7,WSW,65,4.19,1
7965767,37.1,38.5,951.5,33.5,22.4,16909,0.7,2.5,1,253.7,WSW,60,4.18,1
7968974,37.1,39.2,951.5,33.5,22.5,16904,0.6,2.2,1,319.6,NW,65,4.18,1
7972181,37.1,38.8,951.5,33.5,22.5,16898,0.5,2.0,1,342.2,NNW,64,4.19,1
7975388,37.1,39.2,951.5,33.5,22.5,16901,0.5,2.0,1,228.6,SW,63,4.17,1
7978595,37.1,39.3,951.5,33.5,22.6,16898,0.5,2.0,1,33.5,NNE,65,4.18,1
7981802,37.1,39.2,951.5,33.5,22.7,16902,0.4,1.7,1,289.0,WNW,61,4.19,1
7985009,37.1,39.0,951.5,33.5,22.7,16893,0.4,1.7,1,333.5,NNW,65,4.18,1
7988218,37.1,39.0,951.5,33.5,22.8,16895,0.3,1.1,1,84.8,E,64,4.18,1
7991425,37.1,38.9,951.5,33.5,22.8,16886,0.3,1.4,1,93.2,E,62,4.19,1
7994633,37.1,39.2,951.5,33.5,22.8,16878,0.2,0.8,1,343.3,NNW,64,4.19,1
7997839,37.1,38.5,951.5,33.5,22.9,16867,0.2,0.8,1,298.6,WNW,64,4.18,1
8001046,37.1,39.4,951.5,33.5,22.9,16853,0.3,1.4,1,262.2,W,64,4.18,1
8004253,37.1,39.3,951.4,33.5,22.8,16873,0.3,1.4,1,240.8,WSW,61,4.18,1
8007460,37.1,39.3,951.5,33.5,22.9,16866,0.3,1.1,1,286.5,WNW,65,4.18,1
8010669,37.1,39.0,951.5,33.5,22.9,16861,0.3,1.1,1,352.8,N,64,4.18,1
8013876,37.1,39.2,951.5,33.5,22.9,16861,0.2,0.8,1,63.8,ENE,63,4.18,1
8017083,37.1,39.0,951.5,33.5,22.9,16848,0.2,0.8,1,85.3,E,65,4.18,1
8020290,37.1,39.0,951.5,33.5,22.9,16822,0.2,0.8,1,81.6,E,63,4.18,1
8023497,37.1,39.2,951.5,33.5,23.0,16835,0.3,1.1,1,66.7,ENE,61,4.19,1
8026704,37.1,39.2,951.5,33.5,23.1,16830,0.2,0.8,1,54.1,NE,65,4.18,1
8029911,37.1,38.9,951.5,33.5,23.1,16837,0.2,0.8,1,78.7,ENE,59,4.19,1
8033118,37.1,39.1,951.5,33.5,23.2,16820,0.3,1.1,1,109.6,ESE,64,4.19,1
8036327,37.1,39.2,951.5,33.5,23.2,16838,0.3,1.1,1,97.3,E,64,4.18,1
8039534,37.1,38.9,951.5,33.5,23.3,16836,0.2,0.8,1,98.0,E,65,4.19,1
8042742,37.1,39.1,951.5,33.5,23.4,16828,0.2,0.8,1,83.6,E,64,4.19,1
8045948,37.1,38.9,951.5,33.5,23.4,16845,0.2,0.8,1,38.2,NE,62,4.19,1
8049155,37.1,39.0,951.5,33.5,23.3,16826,0.2,0.8,1,268.6,W,65,4.19,1
8052362,37.1,39.1,951.5,33.6,23.2,16816,0.3,1.4,1,250.4,WSW,60,4.18,1
8055569,37.1,39.3,951.5,33.6,23.1,16812,0.3,1.4,1,269.3,W,64,4.18,1
8058778,37.1,39.3,951.5,33.6,23.1,16813,0.3,1.1,1,226.0,SW,61,4.19,1
8061985,37.1,39.2,951.4,33.6,23.2,16801,0.3,1.1,1,92.3,E,62,4.19,1
8065192,37.1,38.6,951.5,33.6,23.1,16813,0.3,1.1,1,129.7,SE,61,4.19,1
8068399,37.1,39.1,951.5,33.6,23.0,16801,0.2,0.8,1,310.6,NW,61,4.18,1
8071606,37.1,39.2,951.4,33.6,22.7,16817,0.2,0.8,1,123.8,SE,62,4.18,1
8074813,37.1,39.1,951.5,33.6,22.5,16785,0.2,0.8,1,189.5,S,62,4.18,1
8078021,37.1,38.7,951.4,33.6,22.5,16798,0.2,0.8,1,258.4,WSW,65,4.18,1
8081229,37.1,39.1,951.4,33.6,22.4,16788,0.2,0.8,1,312.8,NW,62,4.18,1
8084436,37.1,38.9,951.4,33.6,22.3,16803,0.3,1.1,1,261.5,W,65,4.18,1
8087643,37.1,38.4,951.4,33.6,22.2,16795,0.2,0.8,1,289.7,WNW,65,4.19,1
8090850,37.1,39.0,951.4,33.6,22.2,16792,0.3,1.1,1,327.3,NNW,64,4.17,1
8094057,37.1,38.7,951.4,33.6,22.2,16773,0.1,0.6,0,324.5,NW,64,4.18,1
8097264,37.1,38.8,951.5,33.6,22.3,16767,0.2,0.8,1,323.2,NW,62,4.18,1
8100471,37.1,39.2,951.4,33.6,22.3,16786,0.1,0.6,0,322.3,NW,61,4.18,1
8103679,37.1,39.1,951.4,33.6,22.4,16763,0.0,0.3,0,322.6,NW,65,4.19,1
8106887,37.1,39.0,951.5,33.6,22.4,16758,0.0,0.3,0,322.9,NW,63,4.19,1
8110094,37.1,38.7,951.4,33.6,22.4,16753,0.0,0.0,0,322.7,NW,61,4.18,1
8113301,37.1,39.2,951.4,33.6,22.5,16747,0.0,0.0,0,311.9,NW,60,4.18,1
8116508,37.1,38.7,951.5,33.6,22.6,16743,0.0,0.0,0,309.0,NW,65,4.17,1
8119715,37.1,39.1,951.4,33.7,22.7,16739,0.0,0.0,0,299.1,WNW,62,4.18,1
8122922,37.1,38.7,951.5,33.7,22.7,16732,0.0,0.0,0,274.2,W,62,4.18,1
8126131,37.1,39.3,951.5,33.7,22.7,16743,0.0,0.0,0,266.0,W,65,4.17,1
8129340,37.1,38.4,951.5,33.7,22.8,16736,0.0,0.0,0,257.4,WSW,62,4.19,1
8132547,37.1,38.9,951.3,33.7,22.9,16741,0.0,0.0,0,255.9,WSW,65,4.18,1
8135754,37.1,38.6,951.5,33.7,22.9,16745,0.0,0.0,0,294.2,WNW,65,4.17,1
8138961,37.1,38.4,951.4,33.7,22.8,16720,0.0,0.0,0,304.1,NW,61,4.18,1
8142168,37.1,39.1,951.4,33.7,22.8,16729,0.0,0.0,0,280.9,W,62,4.19,1
8145375,37.1,39.1,951.5,33.7,22.8,16725,0.0,0.0,0,272.6,W,65,4.18,1
8148582,37.1,38.3,951.4,33.7,23.0,16743,0.0,0.0,0,300.5,WNW,65,4.17,1
8151791,37.1,38.7,951.4,33.7,23.0,16731,0.0,0.0,0,304.8,NW,65,4.18,1
8154998,37.1,38.3,951.5,33.7,22.9,16736,0.0,0.0,0,312.8,NW,62,4.19,1
8158205,37.1,39.0,951.4,33.7,22.9,16737,0.0,0.0,0,28.8,NNE,61,4.19,1
8161412,37.1,38.4,951.4,33.7,22.8,16755,0.0,0.0,0,73.7,ENE,65,4.18,1
8164619,37.2,38.8,951.4,33.7,22.9,16728,0.0,0.0,0,61.4,ENE,62,4.18,1
8167826,37.2,38.5,951.4,33.7,22.9,16734,0.0,0.0,0,25.7,NNE,64,4.19,1
8171033,37.1,38.4,951.4,33.7,23.0,16726,0.0,0.0,0,0.7,N,61,4.19,1
8174240,37.2,38.3,951.5,33.7,23.0,16726,0.0,0.0,0,9.3,N,62,4.18,1
8177449,37.2,38.5,951.4,33.7,23.0,16713,0.0,0.0,0,340.0,NNW,62,4.19,1
8180656,37.2,38.3,951.4,33.7,23.0,16696,0.0,0.0,0,301.4,WNW,64,4.19,1
8183863,37.2,38.2,951.5,33.7,23.0,16738,0.0,0.0,0,290.4,WNW,60,4.18,1
8187070,37.2,38.5,951.5,33.7,23.1,16718,0.0,0.0,0,291.2,WNW,65,4.19,1
8190277,37.2,39.1,951.4,33.7,23.2,16710,0.0,0.0,0,303.1,WNW,62,4.18,1
8193484,37.2,38.5,951.4,33.7,23.2,16714,0.0,0.0,0,26.1,NNE,57,4.18,1
8196691,37.2,38.8,951.4,33.7,23.3,16690,0.0,0.0,0,119.3,ESE,64,4.18,1
8199900,37.2,38.3,951.4,33.7,23.3,16714,0.0,0.0,0,77.1,ENE,62,4.18,1
8203107,37.2,38.5,951.4,33.7,23.3,16706,0.0,0.0,0,33.7,NNE,62,4.17,1
8206314,37.2,38.5,951.5,33.7,23.3,16665,0.0,0.0,0,49.1,NE,65,4.18,1
8209521,37.2,38.6,951.4,33.7,23.4,16710,0.0,0.0,0,86.1,E,65,4.19,1
8212728,37.2,38.3,951.4,33.7,23.5,16668,0.0,0.0,0,82.0,E,61,4.18,1
8215935,37.2,39.2,951.4,33.8,23.7,16703,0.0,0.0,0,81.6,E,65,4.18,1
8219142,37.2,38.3,951.4,33.8,23.9,16664,0.0,0.0,0,76.4,ENE,62,4.19,1
8222351,37.2,39.0,951.4,33.8,23.9,16668,0.0,0.0,0,89.0,E,65,4.19,1
8225558,37.3,38.9,951.4,33.8,24.1,16660,0.1,0.6,0,94.6,E,63,4.19,1
8228765,37.3,39.1,951.5,33.8,24.5,16689,0.3,1.4,1,67.1,ENE,63,4.19,1
8231972,37.3,39.1,951.4,33.8,24.6,16689,0.5,2.0,1,56.1,NE,65,4.18,1
8235179,37.3,39.1,951.4,33.8,24.3,16668,0.5,2.0,1,58.1,ENE,63,4.19,1
8238387,37.3,39.0,951.4,33.8,24.1,16668,0.5,2.0,1,108.8,ESE,65,4.18,1
8241594,37.3,38.6,951.4,33.8,23.9,16663,0.4,1.7,1,35.4,NE,64,4.18,1
8244800,37.3,38.2,951.4,33.8,23.9,16660,0.5,2.0,1,92.2,E,65,4.19,1
8248009,37.3,38.6,951.4,33.8,23.8,16639,0.6,2.2,1,8.3,N,65,4.19,1
8251216,37.3,38.7,951.4,33.9,23.8,16686,0.6,2.2,1,119.0,ESE,62,4.18,1
8254423,37.3,38.9,951.4,33.9,23.8,16687,0.6,2.2,1,43.6,NE,62,4.18,1
8257630,37.3,38.2,951.5,33.9,23.7,16656,0.5,2.0,1,35.0,NE,60,4.19,1
8260837,37.3,39.0,951.3,33.9,23.6,16666,0.4,1.7,1,62.4,ENE,64,4.17,1
8264044,37.3,38.3,951.4,33.9,23.5,16656,0.4,1.7,1,40.9,NE,65,4.19,1
8267251,37.3,38.6,951.4,33.9,23.4,16664,0.3,1.4,1,58.8,ENE,63,4.19,1
8270460,37.3,38.7,951.4,33.9,23.3,16671,0.3,1.4,1,118.5,ESE,64,4.19,1
8273667,37.3,38.9,951.4,33.9,23.5,16649,0.4,1.7,1,61.1,ENE,62,4.19,1
8276874,37.3,38.6,951.4,33.9,23.5,16665,0.3,1.4,1,38.9,NE,61,4.19,1
8280081,37.3,38.3,951.4,33.9,23.5,16647,0.4,1.7,1,80.6,E,63,4.18,1
8283288,37.3,38.3,951.4,33.9,23.5,16657,0.4,1.7,1,74.5,ENE,65,4.18,1
8286495,37.4,39.0,951.4,33.9,23.6,16635,0.5,2.0,1,81.9,E,61,4.19,1
8289702,37.4,38.6,951.4,33.9,23.6,16672,0.4,1.7,1,52.2,NE,62,4.19,1
8292909,37.4,39.0,951.4,34.0,23.6,16665,0.4,1.7,1,94.5,E,65,4.18,1
8296118,37.4,38.4,951.4,34.0,23.6,16648,0.4,1.7,1,110.9,ESE,60,4.18,1
8299325,37.4,38.7,951.4,34.0,23.5,16662,0.3,1.4,1,61.6,ENE,65,4.18,1
8302532,37.4,38.3,951.4,34.0,23.5,16642,0.3,1.1,1,351.9,N,61,4.18,1
8305739,37.4,38.9,951.4,34.0,23.3,16642,0.2,0.8,1,332.1,NNW,63,4.18,1
8308946,37.4,38.7,951.4,34.0,23.3,16652,0.3,1.1,1,3.2,N,60,4.18,1
8312153,37.4,38.3,951.4,34.0,23.2,16658,0.3,1.1,1,66.8,ENE,61,4.17,1
8315360,37.4,39.0,951.4,34.0,23.1,16634,0.2,0.8,1,143.4,SE,63,4.19,1
8318570,37.4,38.4,951.3,34.0,23.2,16603,0.1,0.6,0,203.0,SSW,65,4.17,1
8321776,37.4,38.2,951.4,34.0,23.2,16637,0.1,0.6,0,200.1,SSW,61,4.19,1
8324983,37.4,38.3,951.4,34.0,23.1,16623,0.2,0.8,1,200.5,SSW,65,4.17,1
8328190,37.4,38.1,951.4,34.0,23.0,16626,0.1,0.6,0,200.2,SSW,65,4.18,1
8331397,37.4,39.0,951.4,34.1,23.0,16620,0.1,0.6,0,203.2,SSW,62,4.19,1
8334604,37.4,38.3,951.4,34.1,23.0,16614,0.0,0.3,0,203.4,SSW,62,4.18,1
8337811,37.4,38.1,951.4,34.1,23.0,16578,0.0,0.3,0,204.9,SSW,63,4.19,1
8341020,37.4,38.4,951.4,34.1,22.8,16589,0.0,0.3,0,271.3,W,62,4.19,1
8344227,37.4,38.1,951.4,34.1,23.0,16602,0.3,1.4,1,240.8,WSW,62,4.18,1
8347434,37.5,38.2,951.5,34.1,23.0,16590,0.4,1.7,1,242.6,WSW,61,4.18,1
8350641,37.5,38.5,951.4,34.1,23.0,16606,0.4,1.7,1,294.2,WNW,63,4.18,1
8353848,37.5,38.2,951.4,34.1,23.0,16600,0.7,2.5,1,153.2,SSE,63,4.18,1
8357055,37.5,38.7,951.4,34.1,23.4,16595,0.8,3.1,1,211.0,SSW,59,4.18,1
8360262,37.5,38.2,951.4,34.1,23.4,16602,0.7,2.8,1,188.7,S,61,4.18,1
8363471,37.5,38.3,951.4,34.2,23.3,16579,0.7,2.5,1,136.7,SE,65,4.19,1
8366679,37.5,38.0,951.4,34.2,23.2,16568,0.5,2.0,1,109.8,ESE,64,4.19,1
8369886,37.5,38.6,951.4,34.1,23.2,16583,0.4,1.7,1,114.4,ESE,64,4.19,1
8373093,37.5,38.0,951.5,34.2,23.1,16558,0.4,1.7,1,115.8,ESE,63,4.18,1
8376300,37.5,38.2,951.5,34.2,23.1,16568,0.3,1.4,1,163.3,SSE,64,4.19,1
8379507,37.5,38.2,951.4,34.2,23.1,16578,0.4,1.7,1,9.5,N,62,4.19,1
8382714,37.5,38.3,951.4,34.1,23.1,16589,0.4,1.7,1,124.2,SE,59,4.18,1
8385921,37.5,38.7,951.5,34.2,23.1,16569,0.3,1.4,1,338.3,NNW,61,4.18,1
8389130,37.5,38.9,951.4,34.1,23.1,16563,0.3,1.4,1,117.6,ESE,61,4.17,1
8392337,37.5,38.0,951.5,34.2,23.0,16548,0.3,1.4,1,240.1,WSW,65,4.19,1
8395544,37.5,38.2,951.4,34.1,23.1,16545,0.3,1.1,1,313.2,NW,65,4.18,1
8398751,37.5,38.9,951.5,34.1,23.2,16563,0.3,1.4,1,299.0,WNW,64,4.18,1
8401958,37.5,38.3,951.5,34.1,23.1,16548,0.3,1.4,1,276.6,W,62,4.19,1
8405165,37.5,38.1,951.5,34.1,23.1,16560,0.3,1.1,1,282.9,WNW,65,4.18,1
8408372,37.5,38.3,951.4,34.1,23.2,16561,0.3,1.4,1,231.7,SW,65,4.18,1
8411581,37.5,38.4,951.4,34.1,23.2,16543,0.3,1.4,1,231.3,SW,65,4.19,1
8414788,37.5,38.5,951.5,34.1,23.4,16563,0.3,1.1,1,234.0,SW,60,4.18,1
8417995,37.5,38.1,951.4,34.1,23.6,16533,0.3,1.1,1,243.9,WSW,59,4.18,1
8421202,37.5,38.3,951.4,34.1,23.6,16530,0.2,0.8,1,306.2,NW,63,4.18,1
8424409,37.5,38.3,951.4,34.1,23.5,16536,0.2,0.8,1,317.2,NW,60,4.19,1
8427616,37.5,38.5,951.4,34.1,23.2,16537,0.3,1.4,1,224.8,SW,64,4.19,1
8430823,37.5,38.0,951.5,34.1,23.2,16534,0.3,1.4,1,321.8,NW,65,4.18,1
8434032,37.5,38.8,951.5,34.1,23.2,16528,0.3,1.4,1,348.8,N,60,4.19,1
8437239,37.5,38.1,951.4,34.1,23.2,16514,0.2,0.8,1,334.6,NNW,60,4.19,1
8440446,37.5,39.0,951.5,34.1,23.2,16526,0.2,0.8,1,328.2,NNW,65,4.18,1
8443653,37.5,38.6,951.5,34.1,23.3,16538,0.2,0.8,1,334.4,NNW,62,4.18,1
8446860,37.5,38.5,951.4,34.1,23.2,16512,0.1,0.6,0,294.6,WNW,60,4.19,1
8450067,37.5,38.3,951.5,34.1,23.2,16510,0.1,0.6,0,253.1,WSW,65,4.18,1
8453274,37.5,38.3,951.4,34.1,23.1,16503,0.2,0.8,1,257.0,WSW,62,4.19,1
8456481,37.5,38.7,951.4,34.1,23.1,16504,0.1,0.6,0,283.8,WNW,60,4.18,1
8459690,37.5,38.3,951.5,34.1,23.0,16480,0.0,0.3,0,298.6,WNW,63,4.19,1
8462898,37.5,38.8,951.4,34.0,22.9,16473,0.1,0.6,0,272.3,W,62,4.18,1
8466104,37.5,38.8,951.4,34.0,22.9,16467,0.2,0.8,1,358.6,N,60,4.19,1
8469311,37.5,38.8,951.5,34.0,23.0,16455,0.3,1.1,1,101.6,ESE,62,4.19,1
8472518,37.5,38.1,951.5,34.0,23.1,16467,0.3,1.4,1,182.2,S,62,4.18,1
8475725,37.5,38.3,951.5,34.0,23.1,16455,0.3,1.1,1,179.8,S,60,4.19,1
8478932,37.5,38.2,951.4,34.0,23.1,16452,0.3,1.1,1,40.6,NE,62,4.18,1
8482141,37.5,38.4,951.5,34.0,23.1,16448,0.3,1.1,1,276.9,W,62,4.18,1
8485348,37.5,38.4,951.4,34.0,23.1,16475,0.3,1.1,1,31.0,NNE,65,4.18,1
8488555,37.5,38.9,951.4,34.0,23.2,16455,0.2,0.8,1,207.9,SSW,65,4.19,1
8491762,37.5,38.3,951.4,34.0,23.2,16462,0.2,0.8,1,310.7,NW,65,4.18,1
8494969,37.5,38.4,951.4,34.0,23.3,16453,0.1,0.6,0,90.7,E,63,4.19,1
8498176,37.5,38.2,951.4,34.0,23.3,16462,0.1,0.6,0,165.6,SSE,65,4.18,1
8501383,37.5,38.1,951.4,34.0,23.3,16441,0.1,0.6,0,121.0,ESE,62,4.19,1
8504594,37.4,38.5,951.4,34.0,23.3,16433,0.1,0.6,0,349.2,N,62,4.19,1
8507801,37.4,38.2,951.4,34.0,23.3,16448,0.1,0.6,0,283.5,WNW,60,4.18,1
8511008,37.4,39.1,951.4,34.0,23.2,16456,0.0,0.3,0,269.8,W,62,4.18,1
8514215,37.5,38.5,951.4,34.0,23.2,16445,0.0,0.3,0,175.4,S,59,4.19,1
8517422,37.4,38.2,951.4,34.0,23.1,16428,0.0,0.3,0,12.2,NNE,64,4.17,1
8520629,37.5,38.3,951.4,34.0,23.2,16441,0.0,0.3,0,215.6,SW,62,4.18,1
8523836,37.5,38.5,951.4,34.0,23.2,16424,0.5,2.0,1,243.5,WSW,65,4.18,1
8527043,37.5,38.4,951.4,34.0,23.4,16430,1.0,3.6,1,217.2,SW,65,4.18,1
8530252,37.4,38.5,951.4,34.0,23.4,16425,1.0,3.6,1,249.6,WSW,65,4.18,1
8533459,37.5,38.6,951.4,34.0,23.4,16423,0.9,3.4,1,227.9,SW,65,4.17,1
8536666,37.5,38.5,951.4,34.0,23.3,16438,0.7,2.8,1,200.3,SSW,62,4.19,1
8539873,37.5,38.3,951.4,34.0,23.2,16413,0.7,2.8,1,204.7,SSW,63,4.18,1
8543080,37.5,38.4,951.4,34.0,23.2,16416,0.8,3.1,1,173.1,S,61,4.18,1
8546287,37.5,38.3,951.4,34.0,23.2,16438,0.8,3.1,1,261.3,W,60,4.18,1
8549494,37.5,38.7,951.4,34.0,23.0,16433,0.6,2.2,1,37.2,NE,61,4.19,1
8552704,37.5,38.3,951.4,34.0,23.0,16407,0.5,2.0,1,201.8,SSW,62,4.19,1
8555911,37.5,38.3,951.4,34.0,23.0,16422,0.5,2.0,1,192.6,SSW,61,4.18,1
8559118,37.5,38.2,951.4,34.0,23.0,16389,0.5,2.0,1,136.5,SE,64,4.18,1
8562325,37.5,38.4,951.4,34.0,22.8,16407,0.3,1.4,1,236.1,SW,64,4.18,1
8565532,37.5,38.6,951.3,34.0,22.7,16407,0.4,1.7,1,184.4,S,64,4.18,1
8568739,37.5,39.0,951.3,34.0,22.7,16390,0.4,1.7,1,172.5,S,63,4.18,1
8571946,37.5,38.2,951.4,34.0,22.7,16377,0.3,1.4,1,228.8,SW,61,4.19,1
8575155,37.5,38.8,951.3,34.1,22.7,16383,0.3,1.4,1,239.5,WSW,60,4.18,1
8578387,37.5,38.2,951.4,34.0,22.6,16364,0.2,0.8,1,248.9,WSW,63,4.19,1
8581594,37.5,38.4,951.4,34.0,22.5,16364,0.2,0.8,1,271.1,W,63,4.18,1
8584801,37.5,38.2,951.4,34.1,22.6,16370,0.3,1.4,1,210.5,SSW,65,4.17,1
8588008,37.5,38.5,951.4,34.1,22.8,16361,0.5,2.0,1,167.9,SSE,64,4.18,1
8591215,37.5,38.2,951.3,34.1,22.9,16368,0.6,2.2,1,203.2,SSW,64,4.18,1
8594422,37.5,38.6,951.4,34.1,22.9,16357,0.6,2.2,1,190.2,S,64,4.18,1
8597631,37.5,38.5,951.3,34.1,23.0,16347,0.7,2.5,1,188.1,S,62,4.18,1
8600838,37.5,38.4,951.4,34.1,23.0,16363,0.6,2.2,1,204.8,SSW,64,4.18,1
8604045,37.5,38.2,951.4,34.1,23.0,16354,0.5,2.0,1,226.5,SW,64,4.18,1
8607252,37.5,38.7,951.4,34.1,23.0,16332,0.5,2.0,1,242.0,WSW,64,4.17,1
8610459,37.5,38.2,951.4,34.1,23.0,16308,0.5,2.0,1,249.0,WSW,60,4.18,1
8613666,37.5,38.3,951.4,34.1,23.0,16333,0.3,1.4,1,249.0,WSW,64,4.18,1
8616873,37.5,38.4,951.4,34.1,22.9,16324,0.3,1.1,1,249.0,WSW,65,4.18,1
8620080,37.5,39.1,951.4,34.1,22.9,16292,0.3,1.4,1,249.4,WSW,61,4.18,1
8623289,37.5,38.2,951.4,34.1,22.9,16325,0.3,1.1,1,252.1,WSW,65,4.18,1
8626496,37.5,38.5,951.4,34.1,23.0,16285,0.3,1.1,1,247.9,WSW,62,4.18,1
8629703,37.5,38.3,951.3,34.1,23.1,16292,0.3,1.4,1,266.0,W,62,4.18,1
8632910,37.5,38.5,951.3,34.1,23.2,16293,0.4,1.7,1,182.3,S,60,4.18,1
8636117,37.5,38.4,951.4,34.1,23.2,16279,0.5,2.0,1,231.1,SW,61,4.18,1
8639324,37.5,38.2,951.4,34.1,23.2,16290,0.5,2.0,1,266.7,W,60,4.18,1
8642531,37.5,38.3,951.3,34.1,23.2,16295,0.8,3.1,1,217.0,SW,64,4.18,1
8645740,37.5,38.6,951.4,34.1,23.2,16278,1.0,3.6,1,223.8,SW,64,4.18,1
8648947,37.5,38.4,951.4,34.1,23.2,16289,1.0,3.6,1,268.7,W,64,4.18,1
8652154,37.5,38.2,951.4,34.1,23.1,16269,0.9,3.4,1,271.5,W,65,4.18,1
8655361,37.5,38.2,951.3,34.1,23.0,16263,0.8,3.1,1,239.9,WSW,63,4.18,1
8658568,37.5,38.5,951.4,34.1,23.0,16277,0.7,2.5,1,198.7,SSW,65,4.18,1
8661775,37.4,38.4,951.4,34.1,23.0,16283,0.7,2.8,1,168.4,SSE,64,4.18,1
8664982,37.5,38.2,951.4,34.1,23.0,16290,0.7,2.5,1,174.4,S,63,4.18,1
8668191,37.4,38.4,951.3,34.1,23.1,16284,0.7,2.5,1,179.7,S,65,4.18,1
8671398,37.4,38.4,951.4,34.1,23.0,16263,0.7,2.5,1,183.0,S,62,4.18,1
8674605,37.4,38.4,951.4,34.0,23.0,16267,0.6,2.2,1,199.6,SSW,64,4.18,1
8677812,37.4,38.3,951.4,34.0,23.0,16259,0.6,2.2,1,175.4,S,62,4.18,1
8681019,37.4,38.2,951.4,34.0,23.0,16226,0.6,2.2,1,175.7,S,59,4.18,1
8684226,37.4,38.4,951.3,34.0,22.8,16245,0.7,2.5,1,213.5,SSW,61,4.18,1
8687433,37.4,38.3,951.3,34.0,22.8,16241,0.6,2.2,1,120.8,ESE,65,4.20,1
